Gene,t-scores,p-values,FDR-adjusted p-values,q-values,BH FDR-adjusted p-values
FAM134A,0.10092,0.92145,1,0.99956,0.99956
STX18,-0.10086,0.92149,1,0.99956,0.99956
PCM1,-0.10083,0.92152,1,0.99956,0.99956
SPOCD1,-0.10074,0.92158,1,0.99956,0.99956
GAK,0.10047,0.92179,1,0.99956,0.99956
MBNL2,-0.10042,0.92183,1,0.99956,0.99956
CYP4X1,0.1004,0.92185,1,0.99956,0.99956
PROSC,-0.10035,0.92188,1,0.99956,0.99956
TMEM168,-0.10027,0.92195,1,0.99956,0.99956
RARA,-0.10011,0.92207,1,0.99956,0.99956
MRFAP1,0.10006,0.92211,1,0.99956,0.99956
PIK3CD,0.099979,0.92217,1,0.99956,0.99956
ZFYVE19,0.099891,0.92224,1,0.99956,0.99956
LSM6,-0.099786,0.92232,1,0.99956,0.99956
SPRED3,-0.099748,0.92235,1,0.99956,0.99956
FAM100A,0.09957,0.92249,1,0.99956,0.99956
UBXN6,0.099514,0.92254,1,0.99956,0.99956
ABTB2,-0.099501,0.92255,1,0.99956,0.99956
MTMR1,-0.09946,0.92258,1,0.99956,0.99956
CCDC9,-0.099368,0.92265,1,0.99956,0.99956
RBM12B-AS1,-0.099315,0.92269,1,0.99956,0.99956
ARHGAP5,0.0993,0.9227,1,0.99956,0.99956
RHBDD3,0.09927,0.92273,1,0.99956,0.99956
BCKDHA,-0.098864,0.92304,1,0.99956,0.99956
SAP18,0.098673,0.92319,1,0.99956,0.99956
DNAJC24,0.098623,0.92323,1,0.99956,0.99956
PRKCSH,0.098595,0.92325,1,0.99956,0.99956
ZNF202,0.0985,0.92332,1,0.99956,0.99956
ATPAF2,0.098403,0.92339,1,0.99956,0.99956
MRI1,-0.09825,0.92351,1,0.99956,0.99956
ZNF521,0.098225,0.92353,1,0.99956,0.99956
SH3RF3,-0.098118,0.92361,1,0.99956,0.99956
NEFM,-0.098098,0.92363,1,0.99956,0.99956
SERTAD3,-0.097991,0.92371,1,0.99956,0.99956
SLC7A5P2,0.097988,0.92371,1,0.99956,0.99956
SNRPG,-0.097987,0.92372,1,0.99956,0.99956
TERF1,-0.097987,0.92372,1,0.99956,0.99956
WIZ,-0.097963,0.92373,1,0.99956,0.99956
TECPR2,0.09787,0.9238,1,0.99956,0.99956
C1orf159,0.097836,0.92383,1,0.99956,0.99956
ACOT9,-0.0978,0.92386,1,0.99956,0.99956
C2orf18,0.097713,0.92393,1,0.99956,0.99956
ALDOC,-0.097671,0.92396,1,0.99956,0.99956
HSPA2,-0.097646,0.92398,1,0.99956,0.99956
ULK3,-0.097627,0.92399,1,0.99956,0.99956
TPM4,0.097497,0.92409,1,0.99956,0.99956
GLRB,0.097232,0.9243,1,0.99956,0.99956
ZNF836,-0.097214,0.92431,1,0.99956,0.99956
TSPAN2,-0.097189,0.92433,1,0.99956,0.99956
PITPNM1,0.097112,0.92439,1,0.99956,0.99956
COL15A1,-0.097093,0.9244,1,0.99956,0.99956
FKBP11,-0.096896,0.92456,1,0.99956,0.99956
KIAA1191,0.096829,0.92461,1,0.99956,0.99956
TNK2,0.096819,0.92462,1,0.99956,0.99956
BUB1B,-0.096785,0.92464,1,0.99956,0.99956
KIAA1244,0.096626,0.92477,1,0.99956,0.99956
TNPO3,0.096613,0.92478,1,0.99956,0.99956
TRAPPC1,0.096559,0.92482,1,0.99956,0.99956
FTSJD1,-0.096531,0.92484,1,0.99956,0.99956
RPP40,-0.096452,0.92491,1,0.99956,0.99956
ECHDC1,0.096433,0.92492,1,0.99956,0.99956
SHPRH,0.096274,0.92505,1,0.99956,0.99956
ZNF675,-0.096128,0.92516,1,0.99956,0.99956
ZNHIT2,0.096115,0.92517,1,0.99956,0.99956
TEX264,0.095911,0.92533,1,0.99956,0.99956
KIRREL,-0.095791,0.92543,1,0.99956,0.99956
RCAN2,0.095558,0.92561,1,0.99956,0.99956
PCLO,0.095552,0.92561,1,0.99956,0.99956
PLXNA1,0.095485,0.92567,1,0.99956,0.99956
RNASET2,0.095452,0.92569,1,0.99956,0.99956
MECR,0.09542,0.92572,1,0.99956,0.99956
NAPG,-0.095377,0.92575,1,0.99956,0.99956
GPR137C,0.095274,0.92583,1,0.99956,0.99956
MGAT4B,-0.095259,0.92584,1,0.99956,0.99956
GNG12,0.095256,0.92584,1,0.99956,0.99956
ALKBH1,-0.095252,0.92585,1,0.99956,0.99956
STIL,0.095248,0.92585,1,0.99956,0.99956
CNNM2,0.094896,0.92612,1,0.99956,0.99956
HYAL2,-0.094857,0.92615,1,0.99956,0.99956
SOX13,0.094435,0.92647,1,0.99956,0.99956
NEFL,0.094432,0.92648,1,0.99956,0.99956
TIPARP,-0.094368,0.92653,1,0.99956,0.99956
NGRN,-0.093978,0.92682,1,0.99956,0.99956
SF1,0.093966,0.92683,1,0.99956,0.99956
GNB1,0.093831,0.92693,1,0.99956,0.99956
ASB1,0.093829,0.92693,1,0.99956,0.99956
ESCO1,-0.093785,0.92697,1,0.99956,0.99956
PIP5K1B,-0.093579,0.92712,1,0.99956,0.99956
GPATCH2L,-0.093566,0.92713,1,0.99956,0.99956
MRPL52,-0.093552,0.92714,1,0.99956,0.99956
FAM160B1,0.093528,0.92716,1,0.99956,0.99956
ATP6V0A2,0.093416,0.92724,1,0.99956,0.99956
DDX56,-0.093347,0.92729,1,0.99956,0.99956
PPT2,-0.093307,0.92732,1,0.99956,0.99956
CCNK,-0.093186,0.92742,1,0.99956,0.99956
ZNF784,-0.09316,0.92743,1,0.99956,0.99956
EIF3I,0.093083,0.92749,1,0.99956,0.99956
SLC25A36,-0.092915,0.92762,1,0.99956,0.99956
TGIF2,0.092816,0.92769,1,0.99956,0.99956
TMEM179B,-0.092679,0.92779,1,0.99956,0.99956
ZNF570,-0.092671,0.9278,1,0.99956,0.99956
LENG8,-0.092644,0.92782,1,0.99956,0.99956
PTPDC1,-0.092563,0.92788,1,0.99956,0.99956
POC1A,-0.092518,0.92791,1,0.99956,0.99956
C9orf89,0.092402,0.92799,1,0.99956,0.99956
CAPZB,0.092169,0.92816,1,0.99956,0.99956
DDA1,0.092165,0.92817,1,0.99956,0.99956
HHLA3,-0.09209,0.92822,1,0.99956,0.99956
SNORA65,-0.092059,0.92824,1,0.99956,0.99956
GTF2A2,-0.091973,0.92831,1,0.99956,0.99956
PITPNB,0.091967,0.92831,1,0.99956,0.99956
KCNA2,-0.091666,0.92853,1,0.99956,0.99956
SNORA70G,0.09165,0.92854,1,0.99956,0.99956
HIST1H2AD,0.091648,0.92854,1,0.99956,0.99956
GEM,0.091618,0.92856,1,0.99956,0.99956
HNF1B,-0.091537,0.92862,1,0.99956,0.99956
PPAT,0.091458,0.92868,1,0.99956,0.99956
LRP8,0.091369,0.92875,1,0.99956,0.99956
LARP7,-0.091356,0.92876,1,0.99956,0.99956
GSG2,-0.091226,0.92885,1,0.99956,0.99956
CFL2,-0.091185,0.92888,1,0.99956,0.99956
KDM1A,-0.09105,0.92898,1,0.99956,0.99956
ADPGK,0.090992,0.92903,1,0.99956,0.99956
ACTG1,-0.09098,0.92904,1,0.99956,0.99956
DOLK,-0.090896,0.9291,1,0.99956,0.99956
POLR3C,0.090873,0.92912,1,0.99956,0.99956
PNISR,-0.090787,0.92918,1,0.99956,0.99956
WDTC1,-0.090775,0.92919,1,0.99956,0.99956
OGDH,-0.090754,0.92921,1,0.99956,0.99956
ERGIC2,-0.090706,0.92924,1,0.99956,0.99956
UBFD1,-0.090618,0.92931,1,0.99956,0.99956
CTSB,-0.090443,0.92945,1,0.99956,0.99956
LZTS2,0.090441,0.92945,1,0.99956,0.99956
WNK1,-0.090436,0.92945,1,0.99956,0.99956
CDS1,0.090425,0.92946,1,0.99956,0.99956
ACSL4,0.090385,0.92949,1,0.99956,0.99956
UNK,-0.090362,0.92951,1,0.99956,0.99956
BHLHE41,-0.09028,0.92957,1,0.99956,0.99956
HOXD4,-0.090267,0.92958,1,0.99956,0.99956
ELAVL4,0.090208,0.92963,1,0.99956,0.99956
FAM195B,0.090174,0.92966,1,0.99956,0.99956
HIVEP2,-0.090111,0.9297,1,0.99956,0.99956
MED15,0.089827,0.92993,1,0.99956,0.99956
CHSY3,0.089788,0.92996,1,0.99956,0.99956
MPPE1,0.089695,0.93003,1,0.99956,0.99956
BARD1,0.089687,0.93003,1,0.99956,0.99956
GRIK5,0.089646,0.93007,1,0.99956,0.99956
DDR2,-0.089551,0.93014,1,0.99956,0.99956
NIPA1,-0.08936,0.93029,1,0.99956,0.99956
B3GAT2,-0.089342,0.9303,1,0.99956,0.99956
PXN,0.089259,0.93036,1,0.99956,0.99956
PRPF19,0.089248,0.93037,1,0.99956,0.99956
GLB1,-0.089219,0.93039,1,0.99956,0.99956
MCM5,-0.08918,0.93042,1,0.99956,0.99956
MED17,0.088907,0.93063,1,0.99956,0.99956
ERGIC1,-0.088828,0.93069,1,0.99956,0.99956
PRRT1,-0.088823,0.93069,1,0.99956,0.99956
CAV1,-0.088805,0.9307,1,0.99956,0.99956
DAGLA,-0.088638,0.93082,1,0.99956,0.99956
LSM7,-0.088633,0.93083,1,0.99956,0.99956
DAD1,-0.088586,0.93086,1,0.99956,0.99956
DPF2,-0.088403,0.93099,1,0.99956,0.99956
SDF2L1,-0.088346,0.93103,1,0.99956,0.99956
ARL6IP4,0.08829,0.93107,1,0.99956,0.99956
LRRK2,0.088089,0.93121,1,0.99956,0.99956
NPR3,0.088012,0.93127,1,0.99956,0.99956
HSD17B8,0.087852,0.93138,1,0.99956,0.99956
CDC6,0.087797,0.93142,1,0.99956,0.99956
SCRN3,-0.08768,0.9315,1,0.99956,0.99956
LOC728554,-0.087644,0.93153,1,0.99956,0.99956
PCNX,0.087589,0.93157,1,0.99956,0.99956
KAT7,0.087565,0.93159,1,0.99956,0.99956
SIX4,-0.087494,0.93164,1,0.99956,0.99956
SGIP1,-0.087474,0.93165,1,0.99956,0.99956
MPZL1,-0.087464,0.93166,1,0.99956,0.99956
CELSR1,-0.087398,0.93171,1,0.99956,0.99956
ZNF793,0.087393,0.93171,1,0.99956,0.99956
LOC283174,-0.087382,0.93172,1,0.99956,0.99956
ADCK4,0.087358,0.93174,1,0.99956,0.99956
RPP14,0.087307,0.93177,1,0.99956,0.99956
PLAGL2,-0.087223,0.93183,1,0.99956,0.99956
EIF4H,0.087153,0.93189,1,0.99956,0.99956
AKIRIN2,0.087064,0.93195,1,0.99956,0.99956
ADPRM,-0.08701,0.93199,1,0.99956,0.99956
LOC283922,0.086866,0.9321,1,0.99956,0.99956
RTFDC1,-0.086512,0.93238,1,0.99956,0.99956
EHD2,0.086414,0.93246,1,0.99956,0.99956
BTF3L4,-0.086312,0.93254,1,0.99956,0.99956
PCDH1,0.086291,0.93256,1,0.99956,0.99956
RBFOX3,0.086166,0.93266,1,0.99956,0.99956
FGD1,0.086091,0.93272,1,0.99956,0.99956
TPX2,-0.085846,0.93292,1,0.99956,0.99956
C8orf37,0.085777,0.93297,1,0.99956,0.99956
COPS8,0.08577,0.93298,1,0.99956,0.99956
ERH,0.085714,0.93302,1,0.99956,0.99956
CORO2A,-0.085669,0.93306,1,0.99956,0.99956
C1orf220,0.085622,0.9331,1,0.99956,0.99956
CRTC1,-0.085598,0.93312,1,0.99956,0.99956
SKIV2L2,-0.085511,0.93319,1,0.99956,0.99956
TSR3,-0.085486,0.93321,1,0.99956,0.99956
RNF103,0.085419,0.93326,1,0.99956,0.99956
MAPKAPK5-AS1,-0.085393,0.93328,1,0.99956,0.99956
SF3B14,-0.085382,0.93329,1,0.99956,0.99956
WNT5B,-0.085377,0.9333,1,0.99956,0.99956
JMJD1C,-0.08531,0.93335,1,0.99956,0.99956
EMID2,-0.085299,0.93336,1,0.99956,0.99956
ZMYM6,0.085283,0.93337,1,0.99956,0.99956
CHST11,-0.085275,0.93338,1,0.99956,0.99956
NDUFA1,-0.085211,0.93343,1,0.99956,0.99956
FBXL19,0.08507,0.93355,1,0.99956,0.99956
UBTD1,0.084957,0.93364,1,0.99956,0.99956
B4GALT2,-0.084645,0.93389,1,0.99956,0.99956
COBL,0.084543,0.93397,1,0.99956,0.99956
TCEAL4,0.084454,0.93404,1,0.99956,0.99956
PDE1A,0.084436,0.93406,1,0.99956,0.99956
SRP68,0.084417,0.93407,1,0.99956,0.99956
ACADS,0.084378,0.9341,1,0.99956,0.99956
PSMD4,0.084323,0.93415,1,0.99956,0.99956
OAZ1,-0.084128,0.9343,1,0.99956,0.99956
ASMTL,0.08402,0.93439,1,0.99956,0.99956
IFNGR1,-0.083997,0.93441,1,0.99956,0.99956
ANAPC4,0.083882,0.9345,1,0.99956,0.99956
ULBP3,-0.083792,0.93458,1,0.99956,0.99956
NDOR1,-0.083785,0.93458,1,0.99956,0.99956
LOC100132077,0.083764,0.9346,1,0.99956,0.99956
TRAPPC8,-0.083598,0.93473,1,0.99956,0.99956
PANK1,-0.083471,0.93483,1,0.99956,0.99956
HMP19,-0.083279,0.93499,1,0.99956,0.99956
ZNF451,0.083273,0.93499,1,0.99956,0.99956
PPIL1,-0.083173,0.93507,1,0.99956,0.99956
BAG2,0.083154,0.93509,1,0.99956,0.99956
METTL5,-0.083122,0.93511,1,0.99956,0.99956
CALU,-0.083028,0.93519,1,0.99956,0.99956
GALNT11,-0.083021,0.93519,1,0.99956,0.99956
PRRG1,0.083004,0.9352,1,0.99956,0.99956
CORO2B,-0.082978,0.93522,1,0.99956,0.99956
CGRRF1,0.082976,0.93523,1,0.99956,0.99956
AKAP8L,-0.082924,0.93527,1,0.99956,0.99956
BSG,0.082786,0.93538,1,0.99956,0.99956
NAB2,-0.082749,0.9354,1,0.99956,0.99956
CCL15,-0.082655,0.93548,1,0.99956,0.99956
SERPINB9,-0.082647,0.93548,1,0.99956,0.99956
RARS2,-0.082539,0.93557,1,0.99956,0.99956
TSNARE1,0.082456,0.93563,1,0.99956,0.99956
STOML2,-0.082443,0.93564,1,0.99956,0.99956
C10orf88,-0.082323,0.93574,1,0.99956,0.99956
OGG1,0.082235,0.93581,1,0.99956,0.99956
NPNT,0.081934,0.93604,1,0.99956,0.99956
CD164,0.081925,0.93605,1,0.99956,0.99956
MAST3,0.081918,0.93605,1,0.99956,0.99956
SLC25A20,0.081914,0.93605,1,0.99956,0.99956
PFDN1,0.081862,0.9361,1,0.99956,0.99956
SLC25A27,-0.08186,0.9361,1,0.99956,0.99956
CASD1,-0.081785,0.93616,1,0.99956,0.99956
SH3PXD2B,-0.081741,0.93619,1,0.99956,0.99956
PVRL3,0.081729,0.9362,1,0.99956,0.99956
LGALSL,0.081669,0.93624,1,0.99956,0.99956
SCG3,0.081561,0.93633,1,0.99956,0.99956
CTSL1,-0.081498,0.93638,1,0.99956,0.99956
LPGAT1,0.081356,0.93649,1,0.99956,0.99956
NGFRAP1,-0.081347,0.93649,1,0.99956,0.99956
MTHFD1,0.081346,0.93649,1,0.99956,0.99956
CHGB,-0.081315,0.93652,1,0.99956,0.99956
AIM2,-0.081263,0.93656,1,0.99956,0.99956
CLPTM1L,0.081204,0.9366,1,0.99956,0.99956
ARMC6,0.081142,0.93665,1,0.99956,0.99956
DYNLT3,0.081106,0.93668,1,0.99956,0.99956
ZNF682,-0.081056,0.93672,1,0.99956,0.99956
NARFL,0.081029,0.93674,1,0.99956,0.99956
ZXDA,-0.080871,0.93686,1,0.99956,0.99956
SUPT5H,-0.080796,0.93692,1,0.99956,0.99956
C20orf96,0.080776,0.93693,1,0.99956,0.99956
TNKS,-0.080752,0.93695,1,0.99956,0.99956
NFKBIB,0.080751,0.93695,1,0.99956,0.99956
ARID3A,-0.080733,0.93697,1,0.99956,0.99956
CELF3,-0.080655,0.93703,1,0.99956,0.99956
BRF1,0.080346,0.93726,1,0.99956,0.99956
PXDC1,0.08034,0.93727,1,0.99956,0.99956
HLTF,0.080298,0.9373,1,0.99956,0.99956
SLC35E3,-0.080221,0.93736,1,0.99956,0.99956
RFTN1,0.080182,0.93739,1,0.99956,0.99956
AAGAB,0.080173,0.9374,1,0.99956,0.99956
MDH1,0.080166,0.9374,1,0.99956,0.99956
TTC39C,-0.080124,0.93743,1,0.99956,0.99956
LDB2,-0.080029,0.93751,1,0.99956,0.99956
KDM2B,0.079951,0.93757,1,0.99956,0.99956
ARRDC3,0.079826,0.93766,1,0.99956,0.99956
FZD5,-0.079816,0.93767,1,0.99956,0.99956
PPP2R2A,0.079428,0.93796,1,0.99956,0.99956
CYB5R1,0.079424,0.93797,1,0.99956,0.99956
RSBN1L-AS1,0.079409,0.93798,1,0.99956,0.99956
ZNF337,-0.079326,0.93804,1,0.99956,0.99956
TMBIM6,0.079318,0.93805,1,0.99956,0.99956
SIVA1,-0.079251,0.9381,1,0.99956,0.99956
CDKN1C,0.079178,0.93815,1,0.99956,0.99956
TCEB3,-0.079124,0.9382,1,0.99956,0.99956
TAF5L,0.079011,0.93828,1,0.99956,0.99956
ID3,-0.078944,0.93833,1,0.99956,0.99956
INF2,0.078897,0.93837,1,0.99956,0.99956
LOC100128398,-0.078896,0.93837,1,0.99956,0.99956
DZIP1,0.07884,0.93841,1,0.99956,0.99956
LOC550643,0.078739,0.93849,1,0.99956,0.99956
LMBR1,-0.078718,0.9385,1,0.99956,0.99956
MPP1,0.078581,0.9386,1,0.99956,0.99956
JRKL,-0.078485,0.93867,1,0.99956,0.99956
DNAJB1,0.07839,0.93875,1,0.99956,0.99956
YOD1,0.078256,0.93884,1,0.99956,0.99956
RAPGEF4,0.078121,0.93894,1,0.99956,0.99956
ARHGAP44,-0.078009,0.93903,1,0.99956,0.99956
GOLM1,-0.07797,0.93906,1,0.99956,0.99956
FLNA,-0.077903,0.93911,1,0.99956,0.99956
LOC400927,0.07788,0.93912,1,0.99956,0.99956
CEP85,-0.077849,0.93915,1,0.99956,0.99956
CENPN,0.077776,0.9392,1,0.99956,0.99956
SNX16,0.07763,0.93931,1,0.99956,0.99956
NAP1L5,0.077591,0.93934,1,0.99956,0.99956
MRC2,-0.077556,0.93936,1,0.99956,0.99956
LIMD2,0.077511,0.9394,1,0.99956,0.99956
SRP54,-0.077469,0.93943,1,0.99956,0.99956
RFTN2,0.077397,0.93948,1,0.99956,0.99956
PGM5,-0.077368,0.93951,1,0.99956,0.99956
CD63,-0.077333,0.93953,1,0.99956,0.99956
HDAC3,-0.077282,0.93957,1,0.99956,0.99956
FAM47E,-0.07717,0.93965,1,0.99956,0.99956
ST3GAL1,0.077083,0.93972,1,0.99956,0.99956
LARP6,0.076969,0.93981,1,0.99956,0.99956
FUBP1,-0.076896,0.93987,1,0.99956,0.99956
HDX,0.07675,0.93998,1,0.99956,0.99956
ATRAID,0.076735,0.93999,1,0.99956,0.99956
SDSL,0.0766,0.9401,1,0.99956,0.99956
SYP,-0.076528,0.94015,1,0.99956,0.99956
FBLN5,-0.076317,0.94032,1,0.99956,0.99956
LRRC2,0.076148,0.94046,1,0.99956,0.99956
SEMA6C,-0.076116,0.94048,1,0.99956,0.99956
WDR12,-0.076087,0.94051,1,0.99956,0.99956
BCS1L,-0.07597,0.9406,1,0.99956,0.99956
MTPAP,-0.075962,0.94061,1,0.99956,0.99956
CCPG1,-0.075855,0.94069,1,0.99956,0.99956
FOCAD,0.075808,0.94073,1,0.99956,0.99956
MAML1,0.075773,0.94076,1,0.99956,0.99956
LRP11,0.075658,0.94085,1,0.99956,0.99956
XRCC6BP1,-0.075574,0.94092,1,0.99956,0.99956
EVC2,-0.075574,0.94092,1,0.99956,0.99956
JAGN1,0.075499,0.94098,1,0.99956,0.99956
MYADM,-0.075429,0.94103,1,0.99956,0.99956
DOCK1,-0.075232,0.94119,1,0.99956,0.99956
CLK2,-0.075185,0.94123,1,0.99956,0.99956
NR2F2,0.075143,0.94126,1,0.99956,0.99956
ADAMTS6,-0.075102,0.9413,1,0.99956,0.99956
ZFP36L2,0.075025,0.94136,1,0.99956,0.99956
STK38,-0.075016,0.94136,1,0.99956,0.99956
RCOR2,-0.074955,0.94141,1,0.99956,0.99956
CAD,0.074928,0.94143,1,0.99956,0.99956
NDUFA12,-0.074902,0.94145,1,0.99956,0.99956
ARMC1,-0.074801,0.94154,1,0.99956,0.99956
FLJ45340,0.074797,0.94154,1,0.99956,0.99956
DICER1,-0.074783,0.94155,1,0.99956,0.99956
FBXO8,-0.074706,0.94161,1,0.99956,0.99956
KLHL3,0.074623,0.94168,1,0.99956,0.99956
FAM84A,-0.07462,0.94168,1,0.99956,0.99956
NIT1,0.0745,0.94178,1,0.99956,0.99956
ERCC3,0.074468,0.9418,1,0.99956,0.99956
UFL1,0.074388,0.94187,1,0.99956,0.99956
MCM4,0.074387,0.94187,1,0.99956,0.99956
SMOX,0.074336,0.94191,1,0.99956,0.99956
DHX40,-0.074166,0.94205,1,0.99956,0.99956
RPL30,-0.074165,0.94205,1,0.99956,0.99956
DNAJB4,-0.074141,0.94207,1,0.99956,0.99956
MRPS27,0.074016,0.94217,1,0.99956,0.99956
MGST3,-0.073756,0.94237,1,0.99956,0.99956
FBXO36,0.073714,0.94241,1,0.99956,0.99956
ZNF512,0.073636,0.94247,1,0.99956,0.99956
TRIM26,0.073488,0.94259,1,0.99956,0.99956
TIMP1,-0.07348,0.94259,1,0.99956,0.99956
PMS2P3,-0.073476,0.9426,1,0.99956,0.99956
PARK7,0.073451,0.94261,1,0.99956,0.99956
MYO6,-0.073381,0.94267,1,0.99956,0.99956
CASK,-0.07322,0.94279,1,0.99956,0.99956
MGAT5,0.073174,0.94283,1,0.99956,0.99956
TTC9,-0.073119,0.94287,1,0.99956,0.99956
DHX34,0.0731,0.94288,1,0.99956,0.99956
MAGEH1,-0.072968,0.94298,1,0.99956,0.99956
THAP11,0.072959,0.94299,1,0.99956,0.99956
FAM58A,0.07294,0.943,1,0.99956,0.99956
CEP41,0.072912,0.94302,1,0.99956,0.99956
ZCCHC24,-0.072909,0.94303,1,0.99956,0.99956
GLIS3,-0.072884,0.94305,1,0.99956,0.99956
TMEM65,0.072819,0.94309,1,0.99956,0.99956
GUF1,0.072477,0.94334,1,0.99956,0.99956
CSTF1,-0.072448,0.94336,1,0.99956,0.99956
PACSIN2,0.072411,0.94338,1,0.99956,0.99956
CPQ,-0.072402,0.94339,1,0.99956,0.99956
PSPC1,0.072348,0.94343,1,0.99956,0.99956
ASAP1,0.072325,0.94344,1,0.99956,0.99956
JAK1,-0.072311,0.94345,1,0.99956,0.99956
STYX,-0.072276,0.94348,1,0.99956,0.99956
TTC7A,0.072274,0.94348,1,0.99956,0.99956
CASKIN1,0.072037,0.94364,1,0.99956,0.99956
LOC730101,0.071995,0.94367,1,0.99956,0.99956
RNF144A,-0.071927,0.94372,1,0.99956,0.99956
ELF1,0.071913,0.94373,1,0.99956,0.99956
FLJ16779,0.071906,0.94374,1,0.99956,0.99956
NT5C3L,-0.071762,0.94383,1,0.99956,0.99956
RNPEP,0.071661,0.9439,1,0.99956,0.99956
PGBD2,-0.071504,0.94401,1,0.99956,0.99956
STMN4,-0.071496,0.94402,1,0.99956,0.99956
FZD3,0.071491,0.94402,1,0.99956,0.99956
CNOT3,0.071476,0.94403,1,0.99956,0.99956
GNAI2,-0.071381,0.9441,1,0.99956,0.99956
RFXANK,0.071378,0.9441,1,0.99956,0.99956
G2E3,0.071313,0.94415,1,0.99956,0.99956
TAS2R31,-0.071288,0.94417,1,0.99956,0.99956
LOC100506343,0.071273,0.94418,1,0.99956,0.99956
URB2,0.071217,0.94422,1,0.99956,0.99956
REEP2,-0.071202,0.94423,1,0.99956,0.99956
CHEK1,0.071195,0.94423,1,0.99956,0.99956
RBM33,-0.071052,0.94434,1,0.99956,0.99956
BCR,-0.071007,0.94437,1,0.99956,0.99956
LAMP2,-0.070905,0.94444,1,0.99956,0.99956
GAL3ST4,0.070856,0.94448,1,0.99956,0.99956
TACR1,-0.07083,0.9445,1,0.99956,0.99956
ZER1,0.070746,0.94456,1,0.99956,0.99956
CPSF3L,-0.070714,0.94459,1,0.99956,0.99956
MGC72080,-0.070593,0.94468,1,0.99956,0.99956
POT1,0.070487,0.94476,1,0.99956,0.99956
ACTC1,-0.070157,0.94501,1,0.99956,0.99956
UBQLN2,0.070088,0.94506,1,0.99956,0.99956
MCM3AP,-0.069871,0.94523,1,0.99956,0.99956
EHMT2,0.069838,0.94525,1,0.99956,0.99956
SLC10A3,0.069772,0.94531,1,0.99956,0.99956
L3MBTL2,-0.069765,0.94531,1,0.99956,0.99956
RAB2B,-0.069709,0.94535,1,0.99956,0.99956
GCAT,-0.069614,0.94543,1,0.99956,0.99956
RPL27A,0.069517,0.9455,1,0.99956,0.99956
CCT8,0.069515,0.9455,1,0.99956,0.99956
RPL18A,-0.069481,0.94553,1,0.99956,0.99956
TBX20,0.069453,0.94555,1,0.99956,0.99956
CAMK1G,0.069171,0.94577,1,0.99956,0.99956
SLC25A11,0.069079,0.94584,1,0.99956,0.99956
C1orf106,0.068947,0.94594,1,0.99956,0.99956
ZNF830,0.068875,0.94599,1,0.99956,0.99956
ARL5A,-0.068836,0.94603,1,0.99956,0.99956
BECN1,-0.06871,0.94612,1,0.99956,0.99956
PXN-AS1,0.068685,0.94614,1,0.99956,0.99956
POP4,-0.068675,0.94615,1,0.99956,0.99956
STK40,-0.068621,0.94619,1,0.99956,0.99956
DMRTC1B,-0.068544,0.94625,1,0.99956,0.99956
DTWD2,-0.068508,0.94628,1,0.99956,0.99956
XPNPEP3,-0.068343,0.94641,1,0.99956,0.99956
BRD7,0.068308,0.94643,1,0.99956,0.99956
RAB1A,-0.068203,0.94651,1,0.99956,0.99956
MTG1,-0.068076,0.94661,1,0.99956,0.99956
RAI2,0.068061,0.94662,1,0.99956,0.99956
RUFY2,-0.068052,0.94663,1,0.99956,0.99956
BRMS1,0.067999,0.94667,1,0.99956,0.99956
ISPD,-0.067995,0.94667,1,0.99956,0.99956
LRRC8C,0.067959,0.9467,1,0.99956,0.99956
MYO10,-0.067942,0.94671,1,0.99956,0.99956
EPN2,-0.067936,0.94672,1,0.99956,0.99956
CD109,0.067607,0.94697,1,0.99956,0.99956
SHROOM2,0.067572,0.947,1,0.99956,0.99956
PAF1,0.067526,0.94703,1,0.99956,0.99956
DHX29,-0.067454,0.94709,1,0.99956,0.99956
TIMM9,-0.06744,0.9471,1,0.99956,0.99956
PPIC,-0.067395,0.94713,1,0.99956,0.99956
CHMP2B,-0.067331,0.94718,1,0.99956,0.99956
CPEB4,0.067227,0.94726,1,0.99956,0.99956
TMEM165,0.067151,0.94731,1,0.99956,0.99956
PANK3,0.067136,0.94733,1,0.99956,0.99956
GABARAP,0.067123,0.94733,1,0.99956,0.99956
FAXC,0.067118,0.94734,1,0.99956,0.99956
PSMC1,0.066999,0.94743,1,0.99956,0.99956
SLC44A2,-0.066957,0.94746,1,0.99956,0.99956
NOL8,-0.066828,0.94755,1,0.99956,0.99956
ZNF334,0.066663,0.94767,1,0.99956,0.99956
ZYX,0.066643,0.94768,1,0.99956,0.99956
TRIM59,-0.066539,0.94776,1,0.99956,0.99956
BTG2,0.066535,0.94776,1,0.99956,0.99956
RAB6A,-0.066461,0.94781,1,0.99956,0.99956
LUC7L,0.066409,0.94785,1,0.99956,0.99956
TRAF4,0.066388,0.94786,1,0.99956,0.99956
GFRA1,-0.066369,0.94788,1,0.99956,0.99956
C3orf17,-0.066342,0.9479,1,0.99956,0.99956
CASP2,0.066114,0.94805,1,0.99956,0.99956
PLAGL1,-0.066087,0.94807,1,0.99956,0.99956
ASB8,0.066031,0.94811,1,0.99956,0.99956
COMMD3,0.065917,0.94819,1,0.99956,0.99956
CIAPIN1,-0.065904,0.9482,1,0.99956,0.99956
PHC2,-0.065727,0.94832,1,0.99956,0.99956
PLCXD3,0.0657,0.94834,1,0.99956,0.99956
NAA15,-0.065617,0.9484,1,0.99956,0.99956
